,raceId,year,race_name,race_date,driverId,first_name,last_name,nationality,constructorId,position,points,laps,fastest_lap,fastest_lap_speed
20559,346,2010,British Grand Prix,2010-07-11,810,Lucas,di Grassi,Brazilian,166,\N,0.0,9,7,210.725
20560,347,2010,German Grand Prix,2010-07-25,4,Fernando,Alonso,Spanish,6,1,25.0,67,66,217.005
20561,347,2010,German Grand Prix,2010-07-25,13,Felipe,Massa,Brazilian,6,2,18.0,67,66,216.386
20562,347,2010,German Grand Prix,2010-07-25,20,Sebastian,Vettel,German,9,3,15.0,67,67,217.166
20563,347,2010,German Grand Prix,2010-07-25,1,Lewis,Hamilton,British,1,4,12.0,67,65,215.238
20564,347,2010,German Grand Prix,2010-07-25,18,Jenson,Button,British,1,5,10.0,67,65,215.385
20565,347,2010,German Grand Prix,2010-07-25,17,Mark,Webber,Australian,9,6,8.0,67,57,214.747
20566,347,2010,German Grand Prix,2010-07-25,9,Robert,Kubica,Polish,4,7,6.0,66,62,213.389
20567,347,2010,German Grand Prix,2010-07-25,3,Nico,Rosberg,German,131,8,4.0,66,66,214.940
20568,347,2010,German Grand Prix,2010-07-25,30,Michael,Schumacher,German,131,9,2.0,66,66,213.605
20569,347,2010,German Grand Prix,2010-07-25,808,Vitaly,Petrov,Russian,4,10,1.0,66,62,213.300
20570,347,2010,German Grand Prix,2010-07-25,155,Kamui,Kobayashi,Japanese,15,11,0.0,66,63,213.571
20571,347,2010,German Grand Prix,2010-07-25,22,Rubens,Barrichello,Brazilian,3,12,0.0,66,63,213.768
20572,347,2010,German Grand Prix,2010-07-25,807,Nico,Hülkenberg,German,3,13,0.0,66,61,214.305
20573,347,2010,German Grand Prix,2010-07-25,37,Pedro,de la Rosa,Spanish,15,14,0.0,66,61,215.171
20574,347,2010,German Grand Prix,2010-07-25,153,Jaime,Alguersuari,Spanish,5,15,0.0,66,66,213.929
20575,347,2010,German Grand Prix,2010-07-25,24,Vitantonio,Liuzzi,Italian,10,16,0.0,65,64,214.977
20576,347,2010,German Grand Prix,2010-07-25,16,Adrian,Sutil,German,10,17,0.0,65,65,214.722
20577,347,2010,German Grand Prix,2010-07-25,10,Timo,Glock,German,166,18,0.0,64,62,210.538
20578,347,2010,German Grand Prix,2010-07-25,811,Bruno,Senna,Brazilian,164,19,0.0,63,57,203.638
20579,347,2010,German Grand Prix,2010-07-25,5,Heikki,Kovalainen,Finnish,205,\N,0.0,56,51,204.135
20580,347,2010,German Grand Prix,2010-07-25,810,Lucas,di Grassi,Brazilian,166,\N,0.0,50,49,204.037
20581,347,2010,German Grand Prix,2010-07-25,29,Sakon,Yamamoto,Japanese,164,\N,0.0,19,16,197.105
20582,347,2010,German Grand Prix,2010-07-25,15,Jarno,Trulli,Italian,205,\N,0.0,3,2,122.470
20583,347,2010,German Grand Prix,2010-07-25,67,Sébastien,Buemi,Swiss,5,\N,0.0,1,\N,\N
20584,348,2010,Hungarian Grand Prix,2010-08-01,17,Mark,Webber,Australian,9,1,25.0,70,46,190.821
20585,348,2010,Hungarian Grand Prix,2010-08-01,4,Fernando,Alonso,Spanish,6,2,18.0,70,67,189.573
20586,348,2010,Hungarian Grand Prix,2010-08-01,20,Sebastian,Vettel,German,9,3,15.0,70,70,191.491
20587,348,2010,Hungarian Grand Prix,2010-08-01,13,Felipe,Massa,Brazilian,6,4,12.0,70,69,189.269
20588,348,2010,Hungarian Grand Prix,2010-08-01,808,Vitaly,Petrov,Russian,4,5,10.0,70,61,188.207
20589,348,2010,Hungarian Grand Prix,2010-08-01,807,Nico,Hülkenberg,German,3,6,8.0,70,66,187.302
20590,348,2010,Hungarian Grand Prix,2010-08-01,37,Pedro,de la Rosa,Spanish,15,7,6.0,69,65,186.995
20591,348,2010,Hungarian Grand Prix,2010-08-01,18,Jenson,Button,British,1,8,4.0,69,61,187.300
20592,348,2010,Hungarian Grand Prix,2010-08-01,155,Kamui,Kobayashi,Japanese,15,9,2.0,69,68,187.128
20593,348,2010,Hungarian Grand Prix,2010-08-01,22,Rubens,Barrichello,Brazilian,3,10,1.0,69,68,190.452
20594,348,2010,Hungarian Grand Prix,2010-08-01,30,Michael,Schumacher,German,131,11,0.0,69,64,184.739
20595,348,2010,Hungarian Grand Prix,2010-08-01,67,Sébastien,Buemi,Swiss,5,12,0.0,69,58,184.573
20596,348,2010,Hungarian Grand Prix,2010-08-01,24,Vitantonio,Liuzzi,Italian,10,13,0.0,69,58,184.770
20597,348,2010,Hungarian Grand Prix,2010-08-01,5,Heikki,Kovalainen,Finnish,205,14,0.0,67,64,180.335
20598,348,2010,Hungarian Grand Prix,2010-08-01,15,Jarno,Trulli,Italian,205,15,0.0,67,58,180.393
20599,348,2010,Hungarian Grand Prix,2010-08-01,10,Timo,Glock,German,166,16,0.0,67,59,179.889
20600,348,2010,Hungarian Grand Prix,2010-08-01,811,Bruno,Senna,Brazilian,164,17,0.0,67,61,179.033
20601,348,2010,Hungarian Grand Prix,2010-08-01,810,Lucas,di Grassi,Brazilian,166,18,0.0,66,62,180.686
20602,348,2010,Hungarian Grand Prix,2010-08-01,29,Sakon,Yamamoto,Japanese,164,19,0.0,66,59,176.657
20603,348,2010,Hungarian Grand Prix,2010-08-01,1,Lewis,Hamilton,British,1,\N,0.0,23,22,182.842
20604,348,2010,Hungarian Grand Prix,2010-08-01,9,Robert,Kubica,Polish,4,\N,0.0,23,21,181.648
20605,348,2010,Hungarian Grand Prix,2010-08-01,3,Nico,Rosberg,German,131,\N,0.0,15,13,179.316
20606,348,2010,Hungarian Grand Prix,2010-08-01,16,Adrian,Sutil,German,10,\N,0.0,15,12,178.862
20607,348,2010,Hungarian Grand Prix,2010-08-01,153,Jaime,Alguersuari,Spanish,5,\N,0.0,1,\N,\N
20608,349,2010,Belgian Grand Prix,2010-08-29,1,Lewis,Hamilton,British,1,1,25.0,44,32,231.178
20609,349,2010,Belgian Grand Prix,2010-08-29,17,Mark,Webber,Australian,9,2,18.0,44,32,230.489
20610,349,2010,Belgian Grand Prix,2010-08-29,9,Robert,Kubica,Polish,4,3,15.0,44,29,229.624
20611,349,2010,Belgian Grand Prix,2010-08-29,13,Felipe,Massa,Brazilian,6,4,12.0,44,26,228.990
20612,349,2010,Belgian Grand Prix,2010-08-29,16,Adrian,Sutil,German,10,5,10.0,44,25,228.232
20613,349,2010,Belgian Grand Prix,2010-08-29,3,Nico,Rosberg,German,131,6,8.0,44,31,225.757
20614,349,2010,Belgian Grand Prix,2010-08-29,30,Michael,Schumacher,German,131,7,6.0,44,32,225.301
20615,349,2010,Belgian Grand Prix,2010-08-29,155,Kamui,Kobayashi,Japanese,15,8,4.0,44,29,225.634
20616,349,2010,Belgian Grand Prix,2010-08-29,808,Vitaly,Petrov,Russian,4,9,2.0,44,32,226.799
20617,349,2010,Belgian Grand Prix,2010-08-29,24,Vitantonio,Liuzzi,Italian,10,10,1.0,44,31,224.593
20618,349,2010,Belgian Grand Prix,2010-08-29,37,Pedro,de la Rosa,Spanish,15,11,0.0,44,31,224.054
20619,349,2010,Belgian Grand Prix,2010-08-29,67,Sébastien,Buemi,Swiss,5,12,0.0,44,30,223.203
20620,349,2010,Belgian Grand Prix,2010-08-29,153,Jaime,Alguersuari,Spanish,5,13,0.0,44,31,225.984
20621,349,2010,Belgian Grand Prix,2010-08-29,807,Nico,Hülkenberg,German,3,14,0.0,43,28,225.402
20622,349,2010,Belgian Grand Prix,2010-08-29,20,Sebastian,Vettel,German,9,15,0.0,43,22,227.427
20623,349,2010,Belgian Grand Prix,2010-08-29,5,Heikki,Kovalainen,Finnish,205,16,0.0,43,23,217.746
20624,349,2010,Belgian Grand Prix,2010-08-29,810,Lucas,di Grassi,Brazilian,166,17,0.0,43,25,217.919
20625,349,2010,Belgian Grand Prix,2010-08-29,10,Timo,Glock,German,166,18,0.0,43,31,218.745
20626,349,2010,Belgian Grand Prix,2010-08-29,15,Jarno,Trulli,Italian,205,19,0.0,43,24,219.059
20627,349,2010,Belgian Grand Prix,2010-08-29,29,Sakon,Yamamoto,Japanese,164,20,0.0,42,31,218.336
20628,349,2010,Belgian Grand Prix,2010-08-29,4,Fernando,Alonso,Spanish,6,\N,0.0,37,29,226.393
20629,349,2010,Belgian Grand Prix,2010-08-29,18,Jenson,Button,British,1,\N,0.0,15,6,223.375
20630,349,2010,Belgian Grand Prix,2010-08-29,811,Bruno,Senna,Brazilian,164,\N,0.0,5,5,179.844
20631,349,2010,Belgian Grand Prix,2010-08-29,22,Rubens,Barrichello,Brazilian,3,\N,0.0,0,\N,\N
20632,350,2010,Italian Grand Prix,2010-09-12,4,Fernando,Alonso,Spanish,6,1,25.0,53,52,247.861
20633,350,2010,Italian Grand Prix,2010-09-12,18,Jenson,Button,British,1,2,18.0,53,46,246.516
20634,350,2010,Italian Grand Prix,2010-09-12,13,Felipe,Massa,Brazilian,6,3,15.0,53,51,246.583
20635,350,2010,Italian Grand Prix,2010-09-12,20,Sebastian,Vettel,German,9,4,12.0,53,50,246.822
20636,350,2010,Italian Grand Prix,2010-09-12,3,Nico,Rosberg,German,131,5,10.0,53,52,246.828
20637,350,2010,Italian Grand Prix,2010-09-12,17,Mark,Webber,Australian,9,6,8.0,53,52,247.452
20638,350,2010,Italian Grand Prix,2010-09-12,807,Nico,Hülkenberg,German,3,7,6.0,53,52,246.580
20639,350,2010,Italian Grand Prix,2010-09-12,9,Robert,Kubica,Polish,4,8,4.0,53,48,246.627
20640,350,2010,Italian Grand Prix,2010-09-12,30,Michael,Schumacher,German,131,9,2.0,53,49,245.503
20641,350,2010,Italian Grand Prix,2010-09-12,22,Rubens,Barrichello,Brazilian,3,10,1.0,53,48,244.662
20642,350,2010,Italian Grand Prix,2010-09-12,67,Sébastien,Buemi,Swiss,5,11,0.0,53,51,244.705
20643,350,2010,Italian Grand Prix,2010-09-12,24,Vitantonio,Liuzzi,Italian,10,12,0.0,53,51,245.056
20644,350,2010,Italian Grand Prix,2010-09-12,808,Vitaly,Petrov,Russian,4,13,0.0,53,53,246.382
20645,350,2010,Italian Grand Prix,2010-09-12,37,Pedro,de la Rosa,Spanish,15,14,0.0,52,47,241.584
20646,350,2010,Italian Grand Prix,2010-09-12,153,Jaime,Alguersuari,Spanish,5,15,0.0,52,51,243.995
20647,350,2010,Italian Grand Prix,2010-09-12,16,Adrian,Sutil,German,10,16,0.0,52,51,245.532
20648,350,2010,Italian Grand Prix,2010-09-12,10,Timo,Glock,German,166,17,0.0,51,50,237.620
20649,350,2010,Italian Grand Prix,2010-09-12,5,Heikki,Kovalainen,Finnish,205,18,0.0,51,50,237.466
20650,350,2010,Italian Grand Prix,2010-09-12,29,Sakon,Yamamoto,Japanese,164,19,0.0,51,45,234.653
20651,350,2010,Italian Grand Prix,2010-09-12,810,Lucas,di Grassi,Brazilian,166,20,0.0,50,46,236.526
20652,350,2010,Italian Grand Prix,2010-09-12,15,Jarno,Trulli,Italian,205,\N,0.0,46,30,234.278
20653,350,2010,Italian Grand Prix,2010-09-12,811,Bruno,Senna,Brazilian,164,\N,0.0,11,10,229.476
20654,350,2010,Italian Grand Prix,2010-09-12,1,Lewis,Hamilton,British,1,\N,0.0,0,\N,\N
20655,350,2010,Italian Grand Prix,2010-09-12,155,Kamui,Kobayashi,Japanese,15,\N,0.0,0,\N,\N
20656,351,2010,Singapore Grand Prix,2010-09-26,4,Fernando,Alonso,Spanish,6,1,25.0,61,58,169.137
20657,351,2010,Singapore Grand Prix,2010-09-26,20,Sebastian,Vettel,German,9,2,18.0,61,59,168.879
20658,351,2010,Singapore Grand Prix,2010-09-26,17,Mark,Webber,Australian,9,3,15.0,61,54,166.470
20659,351,2010,Singapore Grand Prix,2010-09-26,18,Jenson,Button,British,1,4,12.0,61,61,166.462
20660,351,2010,Singapore Grand Prix,2010-09-26,3,Nico,Rosberg,German,131,5,10.0,61,55,165.837
20661,351,2010,Singapore Grand Prix,2010-09-26,22,Rubens,Barrichello,Brazilian,3,6,8.0,61,52,165.522
20662,351,2010,Singapore Grand Prix,2010-09-26,9,Robert,Kubica,Polish,4,7,6.0,61,56,167.157
20663,351,2010,Singapore Grand Prix,2010-09-26,13,Felipe,Massa,Brazilian,6,8,4.0,61,45,162.945
20664,351,2010,Singapore Grand Prix,2010-09-26,16,Adrian,Sutil,German,10,9,2.0,61,45,162.374
20665,351,2010,Singapore Grand Prix,2010-09-26,807,Nico,Hülkenberg,German,3,10,1.0,61,45,162.751
20666,351,2010,Singapore Grand Prix,2010-09-26,808,Vitaly,Petrov,Russian,4,11,0.0,60,46,163.202
20667,351,2010,Singapore Grand Prix,2010-09-26,153,Jaime,Alguersuari,Spanish,5,12,0.0,60,43,162.577
20668,351,2010,Singapore Grand Prix,2010-09-26,30,Michael,Schumacher,German,131,13,0.0,60,54,166.509
20669,351,2010,Singapore Grand Prix,2010-09-26,67,Sébastien,Buemi,Swiss,5,14,0.0,60,59,166.464
20670,351,2010,Singapore Grand Prix,2010-09-26,810,Lucas,di Grassi,Brazilian,166,15,0.0,59,55,162.317
20671,351,2010,Singapore Grand Prix,2010-09-26,5,Heikki,Kovalainen,Finnish,205,16,0.0,58,53,161.544
20672,351,2010,Singapore Grand Prix,2010-09-26,10,Timo,Glock,German,166,\N,0.0,49,38,160.822
20673,351,2010,Singapore Grand Prix,2010-09-26,2,Nick,Heidfeld,German,15,\N,0.0,36,29,162.372
20674,351,2010,Singapore Grand Prix,2010-09-26,1,Lewis,Hamilton,British,1,\N,0.0,35,31,164.901
20675,351,2010,Singapore Grand Prix,2010-09-26,32,Christian,Klien,Austrian,164,\N,0.0,31,23,155.077
20676,351,2010,Singapore Grand Prix,2010-09-26,155,Kamui,Kobayashi,Japanese,15,\N,0.0,30,22,160.260
20677,351,2010,Singapore Grand Prix,2010-09-26,811,Bruno,Senna,Brazilian,164,\N,0.0,29,19,154.819
20678,351,2010,Singapore Grand Prix,2010-09-26,15,Jarno,Trulli,Italian,205,\N,0.0,27,20,156.915
20679,351,2010,Singapore Grand Prix,2010-09-26,24,Vitantonio,Liuzzi,Italian,10,\N,0.0,1,\N,\N
20680,352,2010,Japanese Grand Prix,2010-10-10,20,Sebastian,Vettel,German,9,1,25.0,53,51,223.219
20681,352,2010,Japanese Grand Prix,2010-10-10,17,Mark,Webber,Australian,9,2,18.0,53,53,223.647
20682,352,2010,Japanese Grand Prix,2010-10-10,4,Fernando,Alonso,Spanish,6,3,15.0,53,53,222.815
20683,352,2010,Japanese Grand Prix,2010-10-10,18,Jenson,Button,British,1,4,12.0,53,53,223.515
20684,352,2010,Japanese Grand Prix,2010-10-10,1,Lewis,Hamilton,British,1,5,10.0,53,35,219.633
20685,352,2010,Japanese Grand Prix,2010-10-10,30,Michael,Schumacher,German,131,6,8.0,53,52,220.395
20686,352,2010,Japanese Grand Prix,2010-10-10,155,Kamui,Kobayashi,Japanese,15,7,6.0,53,50,221.251
20687,352,2010,Japanese Grand Prix,2010-10-10,2,Nick,Heidfeld,German,15,8,4.0,53,52,218.854
20688,352,2010,Japanese Grand Prix,2010-10-10,22,Rubens,Barrichello,Brazilian,3,9,2.0,53,53,218.680
20689,352,2010,Japanese Grand Prix,2010-10-10,67,Sébastien,Buemi,Swiss,5,10,1.0,53,52,219.786
20690,352,2010,Japanese Grand Prix,2010-10-10,153,Jaime,Alguersuari,Spanish,5,11,0.0,52,49,221.535
20691,352,2010,Japanese Grand Prix,2010-10-10,5,Heikki,Kovalainen,Finnish,205,12,0.0,52,51,214.148
20692,352,2010,Japanese Grand Prix,2010-10-10,15,Jarno,Trulli,Italian,205,13,0.0,51,28,209.660
20693,352,2010,Japanese Grand Prix,2010-10-10,10,Timo,Glock,German,166,14,0.0,51,51,209.443
20694,352,2010,Japanese Grand Prix,2010-10-10,811,Bruno,Senna,Brazilian,164,15,0.0,51,49,208.366
20695,352,2010,Japanese Grand Prix,2010-10-10,29,Sakon,Yamamoto,Japanese,164,16,0.0,50,33,209.458
20696,352,2010,Japanese Grand Prix,2010-10-10,3,Nico,Rosberg,German,131,\N,0.0,47,44,217.517
20697,352,2010,Japanese Grand Prix,2010-10-10,16,Adrian,Sutil,German,10,\N,0.0,44,43,217.041
20698,352,2010,Japanese Grand Prix,2010-10-10,9,Robert,Kubica,Polish,4,\N,0.0,2,2,129.541
20699,352,2010,Japanese Grand Prix,2010-10-10,807,Nico,Hülkenberg,German,3,\N,0.0,0,\N,\N
20700,352,2010,Japanese Grand Prix,2010-10-10,13,Felipe,Massa,Brazilian,6,\N,0.0,0,\N,\N
20701,352,2010,Japanese Grand Prix,2010-10-10,808,Vitaly,Petrov,Russian,4,\N,0.0,0,\N,\N
20702,352,2010,Japanese Grand Prix,2010-10-10,24,Vitantonio,Liuzzi,Italian,10,\N,0.0,0,\N,\N
20703,352,2010,Japanese Grand Prix,2010-10-10,810,Lucas,di Grassi,Brazilian,166,\N,0.0,0,\N,\N
20704,353,2010,Korean Grand Prix,2010-10-24,4,Fernando,Alonso,Spanish,6,1,25.0,55,42,183.335
20705,353,2010,Korean Grand Prix,2010-10-24,1,Lewis,Hamilton,British,1,2,18.0,55,42,183.048
20706,353,2010,Korean Grand Prix,2010-10-24,13,Felipe,Massa,Brazilian,6,3,15.0,55,44,182.928
20707,353,2010,Korean Grand Prix,2010-10-24,30,Michael,Schumacher,German,131,4,12.0,55,43,180.748
20708,353,2010,Korean Grand Prix,2010-10-24,9,Robert,Kubica,Polish,4,5,10.0,55,45,181.122
20709,353,2010,Korean Grand Prix,2010-10-24,24,Vitantonio,Liuzzi,Italian,10,6,8.0,55,45,181.501
20710,353,2010,Korean Grand Prix,2010-10-24,22,Rubens,Barrichello,Brazilian,3,7,6.0,55,45,181.187
20711,353,2010,Korean Grand Prix,2010-10-24,155,Kamui,Kobayashi,Japanese,15,8,4.0,55,42,178.748
20712,353,2010,Korean Grand Prix,2010-10-24,2,Nick,Heidfeld,German,15,9,2.0,55,42,178.469
20713,353,2010,Korean Grand Prix,2010-10-24,807,Nico,Hülkenberg,German,3,10,1.0,55,43,180.511
20714,353,2010,Korean Grand Prix,2010-10-24,153,Jaime,Alguersuari,Spanish,5,11,0.0,55,43,180.543
20715,353,2010,Korean Grand Prix,2010-10-24,18,Jenson,Button,British,1,12,0.0,55,42,180.171
20716,353,2010,Korean Grand Prix,2010-10-24,5,Heikki,Kovalainen,Finnish,205,13,0.0,54,43,175.746
20717,353,2010,Korean Grand Prix,2010-10-24,811,Bruno,Senna,Brazilian,164,14,0.0,53,30,169.452
20718,353,2010,Korean Grand Prix,2010-10-24,29,Sakon,Yamamoto,Japanese,164,15,0.0,53,36,170.851
20719,353,2010,Korean Grand Prix,2010-10-24,16,Adrian,Sutil,German,10,\N,0.0,46,40,179.518
20720,353,2010,Korean Grand Prix,2010-10-24,20,Sebastian,Vettel,German,9,\N,0.0,45,44,183.139
20721,353,2010,Korean Grand Prix,2010-10-24,808,Vitaly,Petrov,Russian,4,\N,0.0,39,39,178.835
20722,353,2010,Korean Grand Prix,2010-10-24,10,Timo,Glock,German,166,\N,0.0,31,29,171.157
20723,353,2010,Korean Grand Prix,2010-10-24,67,Sébastien,Buemi,Swiss,5,\N,0.0,30,27,173.112
20724,353,2010,Korean Grand Prix,2010-10-24,810,Lucas,di Grassi,Brazilian,166,\N,0.0,25,25,164.830
20725,353,2010,Korean Grand Prix,2010-10-24,15,Jarno,Trulli,Italian,205,\N,0.0,25,20,161.503
20726,353,2010,Korean Grand Prix,2010-10-24,17,Mark,Webber,Australian,9,\N,0.0,18,18,168.414
20727,353,2010,Korean Grand Prix,2010-10-24,3,Nico,Rosberg,German,131,\N,0.0,18,18,167.539
20728,354,2010,Brazilian Grand Prix,2010-11-07,20,Sebastian,Vettel,German,9,1,25.0,71,70,208.828
20729,354,2010,Brazilian Grand Prix,2010-11-07,17,Mark,Webber,Australian,9,2,18.0,71,69,209.493
20730,354,2010,Brazilian Grand Prix,2010-11-07,4,Fernando,Alonso,Spanish,6,3,15.0,71,67,210.038
20731,354,2010,Brazilian Grand Prix,2010-11-07,1,Lewis,Hamilton,British,1,4,12.0,71,66,210.049
20732,354,2010,Brazilian Grand Prix,2010-11-07,18,Jenson,Button,British,1,5,10.0,71,71,209.819
20733,354,2010,Brazilian Grand Prix,2010-11-07,3,Nico,Rosberg,German,131,6,8.0,71,65,209.107
20734,354,2010,Brazilian Grand Prix,2010-11-07,30,Michael,Schumacher,German,131,7,6.0,71,71,206.229
20735,354,2010,Brazilian Grand Prix,2010-11-07,807,Nico,Hülkenberg,German,3,8,4.0,70,70,206.873
20736,354,2010,Brazilian Grand Prix,2010-11-07,9,Robert,Kubica,Polish,4,9,2.0,70,61,206.388
20737,354,2010,Brazilian Grand Prix,2010-11-07,155,Kamui,Kobayashi,Japanese,15,10,1.0,70,65,207.529
20738,354,2010,Brazilian Grand Prix,2010-11-07,153,Jaime,Alguersuari,Spanish,5,11,0.0,70,68,204.932
20739,354,2010,Brazilian Grand Prix,2010-11-07,16,Adrian,Sutil,German,10,12,0.0,70,64,206.840
20740,354,2010,Brazilian Grand Prix,2010-11-07,67,Sébastien,Buemi,Swiss,5,13,0.0,70,69,204.285
20741,354,2010,Brazilian Grand Prix,2010-11-07,22,Rubens,Barrichello,Brazilian,3,14,0.0,70,69,206.207
20742,354,2010,Brazilian Grand Prix,2010-11-07,13,Felipe,Massa,Brazilian,6,15,0.0,70,69,205.925
20743,354,2010,Brazilian Grand Prix,2010-11-07,808,Vitaly,Petrov,Russian,4,16,0.0,70,70,205.503
20744,354,2010,Brazilian Grand Prix,2010-11-07,2,Nick,Heidfeld,German,15,17,0.0,70,68,206.644
20745,354,2010,Brazilian Grand Prix,2010-11-07,5,Heikki,Kovalainen,Finnish,205,18,0.0,69,69,201.039
20746,354,2010,Brazilian Grand Prix,2010-11-07,15,Jarno,Trulli,Italian,205,19,0.0,69,69,200.636
20747,354,2010,Brazilian Grand Prix,2010-11-07,10,Timo,Glock,German,166,20,0.0,69,66,199.657
20748,354,2010,Brazilian Grand Prix,2010-11-07,811,Bruno,Senna,Brazilian,164,21,0.0,69,66,199.565
20749,354,2010,Brazilian Grand Prix,2010-11-07,32,Christian,Klien,Austrian,164,22,0.0,65,63,199.670
20750,354,2010,Brazilian Grand Prix,2010-11-07,810,Lucas,di Grassi,Brazilian,166,\N,0.0,62,60,202.071
20751,354,2010,Brazilian Grand Prix,2010-11-07,24,Vitantonio,Liuzzi,Italian,10,\N,0.0,49,37,201.616
20752,355,2010,Abu Dhabi Grand Prix,2010-11-14,20,Sebastian,Vettel,German,9,1,25.0,55,50,196.526
20753,355,2010,Abu Dhabi Grand Prix,2010-11-14,1,Lewis,Hamilton,British,1,2,18.0,55,47,197.428
20754,355,2010,Abu Dhabi Grand Prix,2010-11-14,18,Jenson,Button,British,1,3,15.0,55,48,196.725
20755,355,2010,Abu Dhabi Grand Prix,2010-11-14,3,Nico,Rosberg,German,131,4,12.0,55,52,196.580
20756,355,2010,Abu Dhabi Grand Prix,2010-11-14,9,Robert,Kubica,Polish,4,5,10.0,55,51,196.499
20757,355,2010,Abu Dhabi Grand Prix,2010-11-14,808,Vitaly,Petrov,Russian,4,6,8.0,55,52,195.427
20758,355,2010,Abu Dhabi Grand Prix,2010-11-14,4,Fernando,Alonso,Spanish,6,7,6.0,55,52,195.588
20759,355,2010,Abu Dhabi Grand Prix,2010-11-14,17,Mark,Webber,Australian,9,8,4.0,55,52,195.647
20760,355,2010,Abu Dhabi Grand Prix,2010-11-14,153,Jaime,Alguersuari,Spanish,5,9,2.0,55,49,194.636
20761,355,2010,Abu Dhabi Grand Prix,2010-11-14,13,Felipe,Massa,Brazilian,6,10,1.0,55,52,194.640
20762,355,2010,Abu Dhabi Grand Prix,2010-11-14,2,Nick,Heidfeld,German,15,11,0.0,55,52,194.738
20763,355,2010,Abu Dhabi Grand Prix,2010-11-14,22,Rubens,Barrichello,Brazilian,3,12,0.0,55,50,194.746
20764,355,2010,Abu Dhabi Grand Prix,2010-11-14,16,Adrian,Sutil,German,10,13,0.0,55,52,194.696
20765,355,2010,Abu Dhabi Grand Prix,2010-11-14,155,Kamui,Kobayashi,Japanese,15,14,0.0,55,53,194.624
20766,355,2010,Abu Dhabi Grand Prix,2010-11-14,67,Sébastien,Buemi,Swiss,5,15,0.0,55,50,194.928
20767,355,2010,Abu Dhabi Grand Prix,2010-11-14,807,Nico,Hülkenberg,German,3,16,0.0,55,51,195.263
20768,355,2010,Abu Dhabi Grand Prix,2010-11-14,5,Heikki,Kovalainen,Finnish,205,17,0.0,54,52,189.739
20769,355,2010,Abu Dhabi Grand Prix,2010-11-14,810,Lucas,di Grassi,Brazilian,166,18,0.0,53,50,188.402
20770,355,2010,Abu Dhabi Grand Prix,2010-11-14,811,Bruno,Senna,Brazilian,164,19,0.0,53,52,188.173
20771,355,2010,Abu Dhabi Grand Prix,2010-11-14,32,Christian,Klien,Austrian,164,20,0.0,53,44,187.483
20772,355,2010,Abu Dhabi Grand Prix,2010-11-14,15,Jarno,Trulli,Italian,205,21,0.0,51,42,188.663
20773,355,2010,Abu Dhabi Grand Prix,2010-11-14,10,Timo,Glock,German,166,\N,0.0,43,39,187.148
20774,355,2010,Abu Dhabi Grand Prix,2010-11-14,30,Michael,Schumacher,German,131,\N,0.0,0,\N,\N
20775,355,2010,Abu Dhabi Grand Prix,2010-11-14,24,Vitantonio,Liuzzi,Italian,10,\N,0.0,0,\N,\N
20776,841,2011,Australian Grand Prix,2011-03-27,20,Sebastian,Vettel,German,9,1,25.0,58,44,212.488
20777,841,2011,Australian Grand Prix,2011-03-27,1,Lewis,Hamilton,British,1,2,18.0,58,41,211.382
20778,841,2011,Australian Grand Prix,2011-03-27,808,Vitaly,Petrov,Russian,4,3,15.0,58,55,211.969
20779,841,2011,Australian Grand Prix,2011-03-27,4,Fernando,Alonso,Spanish,6,4,12.0,58,49,213.336
20780,841,2011,Australian Grand Prix,2011-03-27,17,Mark,Webber,Australian,9,5,10.0,58,50,213.066
20781,841,2011,Australian Grand Prix,2011-03-27,18,Jenson,Button,British,1,6,8.0,58,49,212.396
20782,841,2011,Australian Grand Prix,2011-03-27,13,Felipe,Massa,Brazilian,6,7,6.0,58,55,214.631
20783,841,2011,Australian Grand Prix,2011-03-27,67,Sébastien,Buemi,Swiss,5,8,4.0,57,44,210.167
20784,841,2011,Australian Grand Prix,2011-03-27,16,Adrian,Sutil,German,10,9,2.0,57,55,208.583
20785,841,2011,Australian Grand Prix,2011-03-27,814,Paul,di Resta,British,10,10,1.0,57,40,207.641
20786,841,2011,Australian Grand Prix,2011-03-27,153,Jaime,Alguersuari,Spanish,5,11,0.0,57,41,211.025
20787,841,2011,Australian Grand Prix,2011-03-27,2,Nick,Heidfeld,German,4,12,0.0,57,43,206.661
20788,841,2011,Australian Grand Prix,2011-03-27,15,Jarno,Trulli,Italian,205,13,0.0,56,52,206.275
20789,841,2011,Australian Grand Prix,2011-03-27,816,Jérôme,d'Ambrosio,Belgian,166,14,0.0,54,44,201.969
20790,841,2011,Australian Grand Prix,2011-03-27,10,Timo,Glock,German,166,\N,0.0,49,48,199.300
